meta_data_team_id,meta_data_team_name,season_id,stats_stats_avg_gls,stats_stats_avg_ast,stats_stats_avg_non_pen_gls,stats_stats_avg_xg,stats_stats_avg_non_pen_xg,stats_stats_avg_xag,stats_stats_avg_pk_made,stats_stats_avg_pk_att,stats_stats_avg_yellow_cards,stats_stats_avg_red_cards,stats_stats_avg_carries_prog,stats_stats_avg_passes_prog,pca_features_pca_1,pca_features_pca_2,pca_features_pca_3,pca_features_pca_4,Elo
b2b47a98,Newcastle Utd,2018-2019,-0.605327633300566,-0.15436358183851878,-0.3880812281537632,-0.938585997138578,-0.7821853204489025,-0.8356008638858929,-1.5254078497465413,-1.127417936313647,-0.9956915512236507,-0.7187664507835319,-1.2376273118584622,-1.4501537927971182,-0.5709889114508891,0.943460237433626,1.2204965140657762,-1.1370869634051937,1719.57849121
33c895d4,Southampton,2018-2019,-0.43573380986235616,-0.6103619478471107,-0.3880812281537632,-0.3363106612626295,-0.22770833247861538,-0.6438077874571858,-0.4366235565657423,-0.5011054401573697,-0.08464681784040529,-0.30790404270724897,-0.37768735246117535,-0.3355796254181779,-0.37551651972825933,0.9441093284572469,0.9007403230170622,-1.6818071349383548,1677.77783203
361ca564,Tottenham,2018-2019,0.8079542286845199,0.9096326055148621,0.9244595897366787,0.28140763194347157,0.46745684646920715,0.34544071201719506,-0.4366235565657423,-0.8142616882355083,-0.9450779549245814,-0.30790404270724897,1.1208844885473306,0.9807708998483284,1.1545801131954312,0.17884831593950015,0.186880221286659,-0.2904422602979034,1901.27246094
2abfe087,Watford,2018-2019,-0.04001488850653215,0.3016347841700731,0.20852823452371072,-0.23593143861663743,0.11159848105544118,-0.08861730305829922,-1.5254078497465413,-1.753730432469924,0.1684211636549401,0.10295836536903384,-0.47253367151234676,-0.46048879934857645,-0.22608150369153823,0.9257035936702717,0.9456521890061357,-1.1268130004442738,1689.30114746
7c21e445,West Ham,2018-2019,-0.04001488850653215,-0.15436358183851878,-0.03011555054727895,-0.28226031060709583,-0.1946052287191951,-0.15927791016361154,-0.07369545883880936,-0.5011054401573697,-0.8944643586255125,-1.1296288588598147,0.4316679034421534,0.1288262776563799,0.09041343783495916,1.0343839695215933,0.18087819171995542,-0.7303391223020134,1733.4362793
8cec06e1,Wolves,2018-2019,-0.32267126090354936,-0.0023641265023220106,-0.26875933561826815,0.06520622932133617,0.23573512015326678,0.3757238293480431,-0.4366235565657423,-0.8142616882355083,-0.18587401043854268,-1.1296288588598147,0.50754495868309,-0.2811320367818505,0.07214278412855185,0.7888391417472977,0.9626795090680842,-0.7160082274880674,1723.51721191
18bb7c10,Arsenal,2019-2020,0.24264148389048507,-0.0023641265023220106,0.38751107332695234,-0.3285891825975529,-0.1283990212003539,-0.43182596614124713,-0.7995516542926753,-1.127417936313647,0.5733299340474939,0.5138207734453166,0.9628072901287115,0.6508825686988147,0.5966996767649565,0.24210871711488835,-1.200164105448385,0.5764035025360241,1802.5333252
8602292d,Aston Villa,2019-2020,-0.6618589077799703,-0.23036330950661765,-0.44774217442151026,-0.5370691065546124,-0.3601207475162957,-0.14918353771999537,-1.5254078497465413,-1.127417936313647,-0.33771479933575155,-1.1296288588598147,-0.15005618673836504,-0.6110203679313643,-0.35337360139266727,0.8141360746868262,0.2774046422492024,0.8648665377152767,1602.37646484
4ba7cbea,Bournemouth,2019-2020,-0.774921456738777,-0.8383611308514066,-0.7460469057602472,-0.4984617132292319,-0.3683965234561511,-0.5125809456901761,-0.4366235565657423,-0.8142616882355083,0.06719397105680229,-0.30790404270724897,-0.3903335283346652,-0.5821951739474263,-0.5368403645815808,0.7686984263716017,-0.22564074582206195,0.5083630650225852,1638.36486816
d07537b9,Brighton,2019-2020,-0.9445152801769876,-0.8383611308514066,-0.7460469057602472,-0.4521328412387735,-0.1946052287191951,-0.4116372212540148,-1.5254078497465413,-1.4405741843917856,-0.8944643586255125,-0.7187664507835319,0.03963645136397781,0.7597777459714703,0.3117279583623763,0.5623751551942797,-0.10632621389685475,-0.23074336263872292,1640.24560547
943e8050,Burnley,2019-2020,-0.605327633300566,-0.38236276484281473,-0.5074031206892579,-0.2977032679372477,-0.07046858962137022,-0.3308822417050859,-0.7995516542926753,-1.127417936313647,-0.4895555882329591,-1.5404912669360975,-1.4273199499608047,-1.7544197292942427,-0.8248938590152953,0.6517270998411334,1.6799402104927152,-1.4699423805065543,1711.14550781
cff3d9bb,Chelsea,2019-2020,0.9775480521227299,0.8336328778467633,0.9244595897366787,1.385579081049379,1.5102046148909423,1.112613017732022,0.6521607366150569,0.12520705599890788,-0.8438507623264427,-1.5404912669360975,2.0250860635018304,1.4707991975752772,1.633465249912055,0.10473946358558896,0.5063227850857229,-0.2051907671110285,1825.25744629
47c64c55,Crystal Palace,2019-2020,-1.283702927053408,-1.142360041523801,-1.2233344759022262,-1.1933947930860946,-1.0387343745844089,-0.9769220780965184,-0.7995516542926753,-1.127417936313647,-0.7426235697283049,-0.7187664507835319,-0.42194896801838905,-0.687887551888533,-0.45966076259418465,1.0716149609890884,0.5894210386397443,-1.0109848544242328,1726.61730957
d3fd31cc,Everton,2019-2020,-0.548796358821163,-0.23036330950661765,-0.3284202818860152,-0.035172993324655254,0.31849287955181743,0.2444969875810334,-1.5254078497465413,-1.753730432469924,-0.03403322154133639,-0.30790404270724897,-0.25122559372628056,-0.02490809025795672,0.09011208810502944,0.8862771037191836,0.7657243204526549,-0.6775615471397979,1737.55810547
a2d435b3,Leicester City,2019-2020,0.7514229542051163,0.9856323331829604,0.8051376972011847,0.8450755744940396,0.8729698675221049,0.9309143137469309,-0.07369545883880936,0.12520705599890788,-1.7042818994106192,-0.30790404270724897,0.4822526069361103,0.5580013880839038,1.0103604708375296,0.4515704316827661,0.2612464903745222,0.40321039929871155,1803.66064453
822bd0ba,Liverpool,2019-2020,1.7689858948343784,2.5816266142130315,1.879034730020637,1.3624146450541492,1.5598592705300727,1.7485584816798374,-0.07369545883880936,-0.5011054401573697,-1.957349880905965,-1.1296288588598147,1.9239166565139139,1.6117223681634187,1.9699942689832266,-0.6868024079007672,1.5110613682637852,-0.20201652970913822,2026.43139648
b8fd03ef,Manchester City,2019-2020,2.730017560984237,2.5816266142130315,2.8336098703045947,3.146076216686767,3.09915359534311,3.3030918379967225,0.2892326388881238,1.377832048311464,-0.6413963771301667,0.10295836536903384,3.3908730578386974,3.2739752212371838,2.8605058338961604,-1.0750538610263671,1.0251062726314781,0.5852891264919238,1975.79089355
19538871,Manchester Utd,2019-2020,0.7514229542051163,0.6056336948424673,0.5068329658624474,0.8450755744940396,0.41780219083007747,0.28487447735549803,1.740945029795857,2.31730079254588,-0.18587401043854268,-1.5404912669360975,1.6646700511073793,1.1216940704364708,1.028770537574699,-0.3254769457614702,0.11453997583709194,0.8867127689479944,1851.97485352
b2b47a98,Newcastle Utd,2019-2020,-0.774921456738777,-0.45836249251091327,-0.5074031206892579,-1.216559229081323,-0.939425063306149,-0.8860727261039734,-1.8883359474734742,-1.753730432469924,-0.540169184532028,-0.30790404270724897,-0.7950111562863298,-1.9017484985454813,-0.7937730564180451,0.7616395773860133,0.2735704776885548,-0.4018031685626273,1693.29589844
1c781004,Norwich City,2019-2020,-1.5098280249710219,-1.2943594968599985,-1.4023173147054682,-1.1007370491051793,-0.889770407667018,-0.8356008638858929,-1.1624797520196084,-1.4405741843917856,-0.4389419919338898,-0.30790404270724897,0.06492880311095668,-0.8608387157921619,-0.24145750064038807,1.212580970932321,-2.0082426660108914,0.07580179237303915,1696.0341238207259
1df6b87e,Sheffield Utd,2019-2020,-0.8879840056975837,-0.7623614031833078,-0.6863859594925003,-0.6374483292006038,-0.3270176437568754,-0.1693722826072277,-1.5254078497465413,-1.753730432469924,-0.6920099734292355,-0.7187664507835319,-1.0732270255030982,-0.27472643811875297,-0.48505231136776217,0.6656058834313077,2.486029007200044,-0.8186392471173786,1706.29711914
33c895d4,Southampton,2019-2020,-0.04001488850653215,-0.23036330950661765,0.14886728825596318,0.37406537592438704,0.4922841742887727,0.07289265603955943,-1.1624797520196084,-0.5011054401573697,-1.0969187438217889,0.10295836536903384,-0.21961015404255674,-0.3291740267550812,0.05056155792347372,1.0056379009851917,1.1538080062625367,-1.2484561281784496,1674.08850098
361ca564,Tottenham,2019-2020,0.24264148389048507,0.3016347841700731,0.38751107332695234,-0.2590958746118673,-0.1201232452604999,-0.3106934968178536,-0.7995516542926753,-0.8142616882355083,0.37087554885121743,-0.30790404270724897,0.6656221571017099,-0.08896407688892952,0.4628621861943496,0.5705213930329313,-0.5866335075481045,0.2481845544643641,1798.41308594
2abfe087,Watford,2019-2020,-0.9445152801769876,-1.0663603138557023,-1.1040125833667316,-0.1818810879611044,-0.29391453999745587,-0.43182596614124713,0.6521607366150569,0.4383633040770464,0.1684211636549401,-0.30790404270724897,-0.5357645508797944,-0.8640415151237097,-0.7106120852360525,1.2469972143835872,0.9085381845054151,-0.3073906979131431,1682.66589355
7c21e445,West Ham,2019-2020,-0.15307743746533894,0.07363560116577718,-0.0897764968150265,-0.20504552395633294,-0.0621928136815148,0.10317577337040836,-0.4366235565657423,-0.8142616882355083,-0.6413963771301667,-1.1296288588598147,0.020667187553743867,-0.19465645483003632,-0.1745038557302837,0.9002189287372123,0.7468780890137505,-0.22044791429843458,1679.32177734
8cec06e1,Wolves,2019-2020,-0.15307743746533894,-0.07836385417042023,-0.0897764968150265,0.21963580262286259,0.40125063895036733,0.18393075291933725,-0.4366235565657423,-0.8142616882355083,-0.7932371660273738,-0.7187664507835319,1.234700071408736,-0.31956562876043487,0.24843085194465042,0.3801134232158835,1.4473624740735593,0.29945529880828725,1784.2911377
18bb7c10,Arsenal,2020-2021,0.07304766045227465,0.22563505650197427,0.029545395720468597,0.034320314661031665,0.07021960135616621,-0.0583341857274503,0.2892326388881238,-0.1879491920792309,-1.4006003216162042,0.5138207734453166,0.6023912777342606,1.0320156891531078,0.5976806607971278,-0.5453036885924061,-0.2522503063527829,0.3533228628349569,1866.67456055
8602292d,Aston Villa,2020-2021,0.016516385972871486,0.22563505650197427,0.029545395720468597,0.09609214398164131,0.14470158481486073,0.17383638047572067,-0.07369545883880936,-0.1879491920792309,-0.2871012030366822,0.10295836536903384,-0.2132870661058118,-0.05693608357344269,0.21296076478889794,0.3771401297098988,0.7591753272076975,0.35926080865610255,1747.11230469
d07537b9,Brighton,2020-2021,-0.7183901822593733,-0.8383611308514066,-0.8057078520279946,-0.027451514659578638,-0.1946052287191951,-0.2501272621561566,0.2892326388881238,0.7515195521551852,-1.4006003216162042,0.9246831815215997,0.14080585835189416,0.2505326522552297,0.25251853000769026,0.25595098042719816,0.25547055374093525,0.2631298531516908,1720.88342285
943e8050,Burnley,2020-2021,-1.1141091036151978,-1.142360041523801,-1.044351637098984,-0.9231430398084248,-0.7656337685691934,-0.8053177465550444,-0.7995516542926753,-1.127417936313647,-1.4512139179152734,-1.5404912669360975,-1.730828170924553,-1.363678210845304,-0.8688712490997906,0.635671082949855,1.6905038698971548,-0.8587571408353404,1709.37329102
cff3d9bb,Chelsea,2020-2021,0.24264148389048507,0.22563505650197427,0.08920634198821564,0.8605185318241916,0.6909027968452935,0.5877056506639822,1.0150888343419897,1.064675800233325,-1.299373129018066,-0.30790404270724897,1.4686543250682924,1.1537220637519576,1.4038991414677864,-0.3035229781044922,0.19160614417947214,0.2622980260325024,1923.20202637
47c64c55,Crystal Palace,2020-2021,-0.7183901822593733,-0.45836249251091327,-0.6267250132247524,-1.3246599303923912,-1.2539045490206402,-1.2191870167433054,-0.7995516542926753,-0.8142616882355083,-1.04630514752272,-0.7187664507835319,-0.8645651235905215,-0.9793422910594625,-0.6517403767690163,0.5800373571158762,0.19025489234971932,-0.4969510311626438,1693.30944824
d3fd31cc,Everton,2020-2021,-0.379202535382953,-0.23036330950661765,-0.3284202818860152,-0.4289684052435443,-0.35184497157644096,-0.5024865732465603,-0.4366235565657423,-0.5011054401573697,-0.8944643586255125,-0.7187664507835319,-0.37136426452443083,-0.8127967258189316,0.027291615643573828,0.43034264994570337,0.006619900366505352,-0.18596651750147516,1771.19372559
fd962109,Fulham,2020-2021,-1.4532967504916185,-1.2943594968599985,-1.4023173147054682,-0.83048529582751,-0.8483915279677431,-0.9466389607656699,-0.7995516542926753,-0.1879491920792309,-0.4895555882329591,-0.30790404270724897,0.40637555169517364,-0.2683208394556563,0.01219968613084328,0.6622172853417706,-0.2884290090799515,0.8098590039911862,1627.00708008
5bfb9659,Leeds United,2020-2021,0.4687665818080996,0.7576331501786644,0.5664939121301945,0.33545798259900594,0.525387278048193,0.6280831404384468,-0.4366235565657423,-0.8142616882355083,-0.7932371660273738,-1.1296288588598147,0.9375149383817317,0.6252601740464262,0.8083523848053243,0.614655083105524,-1.2176208030570654,-0.0995898148970782,1783.74121094
a2d435b3,Leicester City,2020-2021,0.6948916797257128,0.7576331501786644,0.44717201959469943,0.35090093992915783,0.012289169777180416,-0.19965539993807577,1.740945029795857,1.6909882963896026,-0.7932371660273738,-1.5404912669360975,0.020667187553743867,0.08398708701469886,0.6425512824158257,0.02447868991099702,-0.15634381168394987,-0.2858870984451666,1801.89501953
822bd0ba,Liverpool,2020-2021,0.7514229542051163,0.6056336948424673,0.7454767509334367,1.2543139437430812,1.3860679757931167,1.274122976829879,0.2892326388881238,-0.1879491920792309,-1.8561226883078268,-1.5404912669360975,1.411746533637589,1.9832470906230648,1.7331909350080092,-0.2822298382848873,0.5170262821578516,0.15480147622507268,1940.19763184
b8fd03ef,Manchester City,2020-2021,1.7124546203549753,1.5176304268596512,1.819373783752889,1.308364294398615,1.2453797848155816,0.9813861759650113,-0.07369545883880936,0.7515195521551852,-1.5524411105134117,-0.7187664507835319,2.739595000353986,1.964030294633774,2.040943950772068,-1.1088618603913099,0.09851114851205968,1.5777247466234803,2012.76818848
19538871,Manchester Utd,2020-2021,1.0340793266021335,1.2136315161872564,0.8051376972011847,0.6829245225274378,0.4343537427097876,0.5978000231075987,1.740945029795857,1.377832048311464,-0.6413963771301667,-1.1296288588598147,1.3548387422068862,1.2626172410246124,1.169565956416213,-0.3684187436921843,-0.07242643643465324,0.6347682377118592,1925.87194824
b2b47a98,Newcastle Utd,2020-2021,-0.43573380986235616,-0.6863616755152092,-0.5074031206892579,-0.6065624145402986,-0.6911517851104979,-0.6740909047880342,0.2892326388881238,0.12520705599890788,-0.5907827808310974,-0.30790404270724897,-1.2376273118584622,-1.7127833379841104,-0.7546269073622834,0.36699843361615425,0.07498350288711854,0.7487287610074026,1724.89587402
1df6b87e,Sheffield Utd,2020-2021,-1.8490156718474426,-1.6743581352004917,-1.8199439385796998,-1.440482110368535,-1.3780411881184658,-1.0879601749762962,-0.7995516542926753,-0.8142616882355083,-0.18587401043854268,-0.30790404270724897,-1.0858732013765877,-0.7743631338403473,-0.9930233375054107,1.0049868304086138,-0.015876942118624626,-1.1066519251456273,1623.86804199
33c895d4,Southampton,2020-2021,-0.2661399864241457,-0.15436358183851878,-0.26875933561826815,-0.7764349451719763,-0.7904610963887583,-0.9971108229837508,-0.07369545883880936,-0.1879491920792309,-1.2487595327189966,-0.30790404270724897,-0.2322563299160466,-0.777565933171896,-0.004764159573789569,0.6249725795839012,-0.6190349512679247,-0.2609048605805069,1700.75109863
361ca564,Tottenham,2020-2021,0.8079542286845199,1.137631788519158,0.8647986434689318,0.14242101597209905,0.2522866720329769,-0.03814544084021882,-0.07369545883880936,-0.5011054401573697,-0.9956915512236507,-0.7187664507835319,-0.18799471435883294,-0.3451880234128242,0.5305973692446159,0.14564931101215864,-0.9173979727732116,1.0523763287126378,1831.75012207
60c6b05f,West Brom,2020-2021,-1.0575778291357942,-1.142360041523801,-1.044351637098984,-1.1933947930860946,-1.113216358043104,-1.1384320371943766,-0.4366235565657423,-0.8142616882355083,-1.299373129018066,0.10295836536903384,-1.402027598213826,-1.3156362208720738,-1.2238584892812694,1.1572121899048358,-0.6117754855837813,0.18866731218408112,1618.41918945
7c21e445,West Ham,2020-2021,0.4687665818080996,0.8336328778467633,0.6858158046656896,0.32001502526885267,0.4922841742887727,0.3959125742352763,-1.1624797520196084,-0.8142616882355083,-1.3499867253171347,-0.30790404270724897,-0.02991751594021474,-0.4989223913271608,-0.09077210357248572,0.016579774760758836,1.0428545552835715,-0.23247349205034068,1810.99633789
8cec06e1,Wolves,2020-2021,-1.001046554656391,-1.0663603138557023,-0.9846906908312367,-1.1393444424305612,-1.0552859264641192,-1.1687151545252248,-0.4366235565657423,-0.8142616882355083,-1.0969187438217889,-1.1296288588598147,0.8679609710775409,-0.49571959199561205,0.1044634537627285,0.40033206157965706,-0.44059523689387897,1.0619936554304323,1738.54443359
18bb7c10,Arsenal,2021-2022,0.4687665818080996,0.45363423950627085,0.5068329658624474,0.7138104371877424,0.740557452484424,0.4564788088969733,-0.07369545883880936,0.4383633040770464,-0.4895555882329591,0.10295836536903384,0.45063716725238645,0.6957217593404966,0.674301751057932,-0.29764694226929234,-0.12254628507477179,-1.0475377898339524,1851.4576416
8602292d,Aston Villa,2021-2022,-0.0965461629859353,0.5296339671743691,0.029545395720468597,-0.5602335425498409,-0.34356919563658556,-0.08861730305829922,-0.7995516542926753,-1.127417936313647,0.219034759954009,-0.7187664507835319,-0.06153295562393769,-0.4412720033592847,0.014766642228138914,0.1280158072995813,-0.4017851508962835,-0.7828227491618759,1740.57543945
cd051869,Brentford,2021-2022,-0.32267126090354936,-0.15436358183851878,-0.3880812281537632,-0.42124692657846835,-0.4180511790952808,-0.27031600704338893,0.2892326388881238,-0.1879491920792309,-0.5907827808310974,-0.30790404270724897,-1.3451198067831227,-0.7967827291611878,-0.375028702161,0.48826410735067066,0.18370357825009467,-1.210349834523481,1714.30810547
d07537b9,Brighton,2021-2022,-0.6618589077799703,-0.38236276484281473,-0.6267250132247524,-0.39036101191816386,-0.45115428285470033,-0.34097661414870206,-0.4366235565657423,0.12520705599890788,-0.2364876067376133,-0.7187664507835319,0.08389806692119148,0.34981943153323897,0.43806252775298793,0.3851375434546701,-0.1643731468785466,-1.384308632178982,1760.09667969
943e8050,Burnley,2021-2022,-1.1141091036151978,-0.6863616755152092,-0.9250297445634894,-0.8922571251481203,-0.6663244572909327,-0.45201471102847945,-1.5254078497465413,-1.4405741843917856,-0.4389419919338898,-0.7187664507835319,-1.7371512588612974,-1.4917901841072514,-0.8786167631677484,0.9222846883326021,1.474992434617979,-1.872805866580397,1683.77648926
cff3d9bb,Chelsea,2021-2022,1.3167356989991512,1.2896312438553552,1.2227643210754156,0.9377333184749538,0.8646940915822502,0.9309143137469309,1.0150888343419897,0.7515195521551852,-0.6920099734292355,-1.1296288588598147,1.4623312371315476,1.6949951507836842,1.7117003498103995,-0.5850158816083925,0.13943133966768803,-0.10966970799570283,1899.04138184
47c64c55,Crystal Palace,2021-2022,-0.0965461629859353,-0.3063630371747162,-0.14943744308277354,-0.37491805458801064,-0.5008089384938315,-0.47220345591571183,0.2892326388881238,0.4383633040770464,-0.38832839563482086,-1.1296288588598147,-0.44724131976536835,-0.6686707558992404,0.2281045925530011,0.3302889876182879,-0.46112758347843874,-0.6284225072984909,1753.90112305
d3fd31cc,Everton,2021-2022,-0.548796358821163,-0.45836249251091327,-0.6267250132247524,-0.7764349451719763,-0.8566673039075982,-0.7245627670061151,0.2892326388881238,0.12520705599890788,0.26964835625307876,0.9246831815215997,-0.953088354704948,-1.0818318696690206,-0.6432254254665243,0.9791455727527928,0.08238143273298008,-1.8648821046593964,1698.97583008
5bfb9659,Leeds United,2021-2022,-0.548796358821163,-0.6863616755152092,-0.5670640669570051,-0.5293476278895364,-0.4759816106742666,-0.4419203385848633,-0.07369545883880936,-0.5011054401573697,1.2313066859353932,-0.30790404270724897,0.052282627237467676,0.14484027431412375,0.12782682582959132,1.012588607912015,-1.7911492427275397,-1.5466646701532532,1703.2824707
a2d435b3,Leicester City,2021-2022,0.5818291307669059,0.8336328778467633,0.8051376972011847,-0.2668173532769432,0.004013393837325004,-0.14918353771999537,-1.1624797520196084,-1.4405741843917856,-1.0969187438217889,-1.1296288588598147,-0.25754868166302547,-0.2619152407925588,0.31647853256853153,0.40528817204382506,-1.465668126396576,-0.17925618199499296,1779.33666992
822bd0ba,Liverpool,2021-2022,2.390829914107817,2.733626069549229,2.4159832464303626,2.8912674207392497,3.0246716118844152,2.808467588259531,0.6521607366150569,0.4383633040770464,-1.3499867253171347,-1.1296288588598147,1.4054234457008448,2.5789677662911195,2.365373037810712,-0.9151063973174277,1.8027939359000251,-1.6112865877504596,2035.03369141
b8fd03ef,Manchester City,2021-2022,2.5038924630666233,2.12562824820444,2.5353051389658576,2.8912674207392497,2.9170865246662996,3.010355037131854,0.6521607366150569,0.7515195521551852,-1.7548954957096883,-1.1296288588598147,3.04942630925448,3.149066047306784,2.68845803757397,-1.559356595943468,1.3554772001389757,-0.7811531350275098,2025.13366699
19538871,Manchester Utd,2021-2022,0.24264148389048507,0.8336328778467633,0.38751107332695234,0.35090093992915783,0.47573262240906256,0.6886493751001438,-0.7995516542926753,-0.5011054401573697,0.01658037475773252,-0.7187664507835319,0.7667915640896246,0.4170782174957614,0.6350138223710381,-0.03115449558343137,-0.3922747165526994,0.07515938781478235,1810.69580078
b2b47a98,Newcastle Utd,2021-2022,-0.605327633300566,-0.9143608585195052,-0.5074031206892579,-1.0158007837893408,-0.8483915279677431,-0.9971108229837508,-0.7995516542926753,-1.127417936313647,0.219034759954009,-0.7187664507835319,-0.7507495407291161,-1.6487273513531362,-0.6826549650335105,0.6240716020764442,0.19324922290187735,-0.9429655891112662,1756.95495605
1c781004,Norwich City,2021-2022,-1.7359531228886356,-1.4463589521961957,-1.7006220460442052,-1.463646546363764,-1.3366623084191904,-1.1485264096379928,-0.7995516542926753,-1.127417936313647,-0.9956915512236507,-1.1296288588598147,-0.6116416061207315,-1.3028250235458791,-0.8134536648265809,1.1478507115751846,-1.8759427449398562,0.6401136061216345,1696.0341238207259
33c895d4,Southampton,2021-2022,-0.605327633300566,-0.6863616755152092,-0.5670640669570051,-0.4984617132292319,-0.3766722993960058,-0.32078786926146974,-0.4366235565657423,-0.8142616882355083,-0.5907827808310974,-0.7187664507835319,0.4126986396319177,-0.35799922073901924,-0.16651802582675332,0.5655052420482963,0.015650072136618468,-1.4594167225202643,1671.66308594
