meta_data_team_id,meta_data_team_name,stats_stats_avg_gls,stats_stats_avg_ast,stats_stats_avg_non_pen_gls,stats_stats_avg_xg,stats_stats_avg_non_pen_xg,stats_stats_avg_xag,stats_stats_avg_pk_made,stats_stats_avg_pk_att,stats_stats_avg_yellow_cards,stats_stats_avg_red_cards,stats_stats_avg_carries_prog,stats_stats_avg_passes_prog,season_id,pca_features_pca_1,pca_features_pca_2,pca_features_pca_3,pca_features_pca_4,Elo
33c895d4,Southampton,1.1578947368421053,0.7105263157894737,1.0526315789473684,1.2342105263157894,1.1421052631578947,0.7710526315789474,0.1052631578947368,0.131578947368421,1.973684210526316,0.0789473684210526,15.86842105263158,35.078947368421055,2018-2019,-2.895079064109546,4.384878335019351,2.421345186315152,-3.9485032241073736,1677.77783203
361ca564,Tottenham,1.736842105263158,1.236842105263158,1.631578947368421,1.444736842105263,1.363157894736842,1.0289473684210526,0.1052631578947368,0.1052631578947368,1.5263157894736843,0.0789473684210526,22.105263157894736,45.89473684210526,2018-2019,7.630247468323754,0.3920956741207677,0.4727040049866525,-0.6793913497499173,1901.27246094
2abfe087,Watford,1.3421052631578947,1.0263157894736843,1.3157894736842106,1.2684210526315791,1.25,0.9157894736842104,0.0263157894736842,0.0263157894736842,2.1052631578947367,0.1052631578947368,15.473684210526317,34.05263157894737,2018-2019,-1.867135922923418,4.2888456121752245,2.543942192905761,-2.644504576202603,1689.30114746
7c21e445,West Ham,1.3421052631578947,0.868421052631579,1.2105263157894737,1.2526315789473683,1.1526315789473685,0.8973684210526316,0.131578947368421,0.131578947368421,1.5526315789473684,0.0263157894736842,19.23684210526316,38.89473684210526,2018-2019,0.3099897132950783,4.855890206347641,0.4563201197451618,-1.712960675295697,1733.4362793
8cec06e1,Wolves,1.2105263157894737,0.9210526315789472,1.105263157894737,1.3710526315789473,1.2894736842105263,1.0368421052631578,0.1052631578947368,0.1052631578947368,1.9210526315789476,0.0263157894736842,19.55263157894737,35.526315789473685,2018-2019,0.1843083725986438,3.5747493736467195,2.590422080211334,-1.679289206897772,1723.51721191
18bb7c10,Arsenal,1.4736842105263157,0.9210526315789472,1.394736842105263,1.236842105263158,1.173684210526316,0.8263157894736842,0.0789473684210526,0.0789473684210526,2.3157894736842106,0.131578947368421,21.44736842105263,43.18421052631579,2019-2020,3.7926638588054207,0.7221595723240241,-3.3135444334009705,1.3573251350248894,1802.5333252
8602292d,Aston Villa,1.0526315789473684,0.8421052631578947,1.0263157894736843,1.1657894736842105,1.1,0.9,0.0263157894736842,0.0789473684210526,1.8421052631578947,0.0263157894736842,16.81578947368421,32.81578947368421,2019-2020,-2.742760941941157,3.7067372229722086,0.7198107058317267,2.035089789577763,1602.37646484
4ba7cbea,Bournemouth,1.0,0.631578947368421,0.8947368421052632,1.1789473684210523,1.0973684210526315,0.8052631578947369,0.1052631578947368,0.1052631578947368,2.0526315789473686,0.0789473684210526,15.81578947368421,33.05263157894737,2019-2020,-4.004803840971728,3.469664314020337,-0.6533644539746489,1.1974592319352062,1638.36486816
d07537b9,Brighton,0.9210526315789472,0.631578947368421,0.8947368421052632,1.194736842105263,1.1526315789473685,0.8315789473684211,0.0263157894736842,0.0526315789473684,1.5526315789473684,0.0526315789473684,17.605263157894736,44.078947368421055,2019-2020,1.8323821849842512,2.3931636610126388,-0.3276686910698336,-0.5391244946777637,1640.24560547
943e8050,Burnley,1.0789473684210529,0.7894736842105263,1.0,1.2473684210526317,1.1921052631578946,0.8526315789473684,0.0789473684210526,0.0789473684210526,1.763157894736842,0.0,11.5,23.42105263157895,2019-2020,-5.986284632763333,2.859361323598061,4.548345960754038,-3.4507117410143384,1711.14550781
cff3d9bb,Chelsea,1.8157894736842104,1.2105263157894737,1.631578947368421,1.8210526315789477,1.694736842105263,1.2289473684210528,0.1842105263157894,0.1842105263157894,1.5789473684210529,0.0,25.86842105263158,49.92105263157895,2019-2020,10.924433160269398,0.0054295094297661,1.34469409573289,-0.4790868331105019,1825.25744629
47c64c55,Crystal Palace,0.7631578947368421,0.5263157894736842,0.6842105263157895,0.9421052631578948,0.8842105263157896,0.6842105263157895,0.0789473684210526,0.0789473684210526,1.631578947368421,0.0526315789473684,15.68421052631579,32.18421052631579,2019-2020,-3.473895860991161,5.050144525786173,1.571529407833015,-2.372358013902203,1726.61730957
d3fd31cc,Everton,1.105263157894737,0.8421052631578947,1.0789473684210529,1.3368421052631578,1.3157894736842106,1.0026315789473683,0.0263157894736842,0.0263157894736842,2.0,0.0789473684210526,16.394736842105264,37.63157894736842,2019-2020,0.3079167695085736,4.083136183781803,2.052788739334004,-1.5889559653829377,1737.55810547
a2d435b3,Leicester City,1.7105263157894737,1.263157894736842,1.5789473684210529,1.636842105263158,1.4921052631578948,1.181578947368421,0.131578947368421,0.1842105263157894,1.131578947368421,0.0789473684210526,19.44736842105263,42.42105263157895,2019-2020,6.638180173000604,1.815035190405137,0.675703407944033,0.9503954786353488,1803.66064453
822bd0ba,Liverpool,2.1842105263157894,1.8157894736842104,2.0526315789473686,1.8131578947368423,1.7105263157894737,1.394736842105263,0.131578947368421,0.131578947368421,1.0,0.0263157894736842,25.44736842105263,51.078947368421055,2019-2020,13.239370489812694,-4.124474677702262,4.087353301513568,-0.4716287339650634,2026.43139648
b8fd03ef,Manchester City,2.631578947368421,1.8157894736842104,2.473684210526316,2.421052631578948,2.2,1.8,0.1578947368421052,0.2894736842105263,1.6842105263157894,0.1052631578947368,31.55263157894737,64.73684210526316,2019-2020,19.365078369913785,-6.150193543228061,2.760829926233002,1.3782025477832165,1975.79089355
19538871,Manchester Utd,1.7105263157894737,1.131578947368421,1.4473684210526316,1.636842105263158,1.3473684210526315,1.013157894736842,0.2631578947368421,0.3684210526315789,1.9210526315789476,0.0,24.36842105263158,47.05263157894737,2019-2020,6.764820516965247,-2.2392433428085403,0.2752350877453932,2.0864190815805466,1851.97485352
b2b47a98,Newcastle Utd,1.0,0.7631578947368421,1.0,0.9342105263157896,0.9157894736842104,0.7078947368421052,0.0,0.0263157894736842,1.736842105263158,0.0789473684210526,14.13157894736842,22.210526315789476,2019-2020,-5.772208866410219,3.432834462016208,0.7093444941177545,-0.9410418155499228,1693.29589844
1c781004,Norwich City,0.6578947368421053,0.4736842105263157,0.6052631578947368,0.9736842105263158,0.9315789473684212,0.7210526315789473,0.0526315789473684,0.0526315789473684,1.7894736842105263,0.0789473684210526,17.710526315789473,30.76315789473684,2019-2020,-1.972905313670397,5.78564082191343,-5.519376020071492,0.1811254013350729,
1df6b87e,Sheffield Utd,0.9473684210526316,0.6578947368421053,0.9210526315789472,1.131578947368421,1.1105263157894738,0.8947368421052632,0.0263157894736842,0.0263157894736842,1.6578947368421053,0.0526315789473684,12.973684210526317,35.578947368421055,2019-2020,-3.648560869890268,2.931774481418415,6.748746040915204,-1.9204281712792723,1706.29711914
33c895d4,Southampton,1.3421052631578947,0.8421052631578947,1.2894736842105263,1.4763157894736842,1.3710526315789473,0.9578947368421052,0.0526315789473684,0.131578947368421,1.4473684210526316,0.1052631578947368,16.526315789473685,35.13157894736842,2019-2020,0.0358540541647034,4.705906341831239,3.1121501606233624,-2.9303138563977336,1674.08850098
361ca564,Tottenham,1.4736842105263157,1.0263157894736843,1.394736842105263,1.2605263157894735,1.1763157894736842,0.8578947368421053,0.0789473684210526,0.1052631578947368,2.210526315789474,0.0789473684210526,20.210526315789476,37.10526315789474,2019-2020,2.872013972892395,2.435667011714788,-1.6387751247149174,0.5861511029023295,1798.41308594
2abfe087,Watford,0.9210526315789472,0.5526315789473685,0.7368421052631579,1.2868421052631578,1.1210526315789473,0.8263157894736842,0.1842105263157894,0.2105263157894736,2.1052631578947367,0.0789473684210526,15.210526315789474,30.73684210526316,2019-2020,-5.200155861645258,5.9652090709914445,2.442631197377637,-0.7192129232779285,1682.66589355
7c21e445,West Ham,1.2894736842105263,0.9473684210526316,1.1842105263157894,1.2789473684210526,1.194736842105263,0.9657894736842106,0.1052631578947368,0.1052631578947368,1.6842105263157894,0.0263157894736842,17.526315789473685,36.23684210526316,2019-2020,-1.5123403009437892,4.155878262997522,2.001343725660209,-0.514934598098861,1679.32177734
8cec06e1,Wolves,1.2894736842105263,0.8947368421052632,1.1842105263157894,1.423684210526316,1.3421052631578947,0.986842105263158,0.1052631578947368,0.1052631578947368,1.605263157894737,0.0526315789473684,22.57894736842105,35.21052631578947,2019-2020,1.3969700029890957,1.4422051366858697,3.913472889758831,0.7066154053989534,1784.2911377
18bb7c10,Arsenal,1.394736842105263,1.0,1.236842105263158,1.3605263157894738,1.236842105263158,0.9236842105263158,0.1578947368421052,0.1578947368421052,1.2894736842105263,0.131578947368421,19.94736842105263,46.31578947368421,2020-2021,3.799411914476896,-3.3861989472622795,-0.7260012147930858,0.8331811225677175,1866.67456055
8602292d,Aston Villa,1.368421052631579,1.0,1.236842105263158,1.381578947368421,1.2605263157894735,0.9842105263157894,0.131578947368421,0.1578947368421052,1.868421052631579,0.1052631578947368,16.55263157894737,37.36842105263158,2020-2021,1.152976099979976,1.426691848327693,2.0349117941140205,0.8471327534784913,1747.11230469
d07537b9,Brighton,1.0263157894736843,0.631578947368421,0.868421052631579,1.3394736842105264,1.1526315789473685,0.8736842105263158,0.1578947368421052,0.2368421052631578,1.2894736842105263,0.1578947368421052,18.026315789473685,39.89473684210526,2020-2021,1.4250885841605008,0.7943821840041161,0.6599366940491554,0.6212661574038916,1720.88342285
943e8050,Burnley,0.8421052631578947,0.5263157894736842,0.7631578947368421,1.0342105263157897,0.9710526315789472,0.7289473684210526,0.0789473684210526,0.0789473684210526,1.263157894736842,0.0,10.236842105263158,26.63157894736842,2020-2021,-6.288799115001653,2.7755883562079253,4.577181837266988,-2.014688048841217,1709.37329102
cff3d9bb,Chelsea,1.4736842105263157,1.0,1.263157894736842,1.6421052631578947,1.4342105263157894,1.0921052631578947,0.2105263157894736,0.2631578947368421,1.3421052631578947,0.0789473684210526,23.55263157894737,47.31578947368421,2020-2021,9.345279138121814,-2.1246975604351346,0.4856044709832754,0.6193117197417694,1923.20202637
47c64c55,Crystal Palace,1.0263157894736843,0.7631578947368421,0.9473684210526316,0.8973684210526316,0.8157894736842105,0.6210526315789474,0.0789473684210526,0.1052631578947368,1.4736842105263157,0.0526315789473684,13.842105263157896,29.789473684210527,2020-2021,-4.795185389973958,2.4853169687498524,0.4819159261893876,-1.1645985641172785,1693.30944824
d3fd31cc,Everton,1.1842105263157894,0.8421052631578947,1.0789473684210529,1.2026315789473685,1.1026315789473684,0.8078947368421052,0.1052631578947368,0.131578947368421,1.5526315789473684,0.0526315789473684,15.894736842105264,31.157894736842103,2020-2021,-0.1242167123586007,1.7042783146952063,-0.019356951849342,-0.4339180755691396,1771.19372559
fd962109,Fulham,0.6842105263157895,0.4736842105263157,0.6052631578947368,1.0657894736842106,0.9447368421052632,0.6921052631578948,0.0789473684210526,0.1578947368421052,1.763157894736842,0.0789473684210526,19.13157894736842,35.63157894736842,2020-2021,-0.2280320418665365,2.914094323308513,-0.8247590944536962,1.90584563159008,1627.00708008
5bfb9659,Leeds United,1.5789473684210529,1.1842105263157894,1.4736842105263157,1.4631578947368422,1.381578947368421,1.1026315789473684,0.1052631578947368,0.1052631578947368,1.605263157894737,0.0263157894736842,21.34210526315789,42.97368421052632,2020-2021,5.248594037111841,2.6659364617466927,-3.361196402978506,-0.2309697984503525,1783.74121094
a2d435b3,Leicester City,1.6842105263157894,1.1842105263157894,1.4210526315789471,1.4684210526315788,1.2184210526315788,0.886842105263158,0.2631578947368421,0.3157894736842105,1.605263157894737,0.0,17.526315789473685,38.526315789473685,2020-2021,4.108070814893946,-0.4133345726758599,-0.4642029372096577,-0.6686886692569588,1801.89501953
822bd0ba,Liverpool,1.7105263157894737,1.131578947368421,1.5526315789473684,1.7763157894736843,1.6552631578947368,1.2710526315789472,0.1578947368421052,0.1578947368421052,1.0526315789473684,0.0,23.31578947368421,54.13157894736842,2020-2021,11.610432578031585,-2.0135996760831127,1.373911690508702,0.3667408421574565,1940.19763184
b8fd03ef,Manchester City,2.1578947368421053,1.4473684210526316,2.026315789473684,1.7947368421052632,1.6105263157894738,1.194736842105263,0.131578947368421,0.2368421052631578,1.2105263157894737,0.0526315789473684,28.84210526315789,53.97368421052632,2020-2021,13.727423696473814,-6.326588252295881,0.2314808102080314,3.710001437808935,2012.76818848
19538871,Manchester Utd,1.8421052631578947,1.3421052631578947,1.5789473684210529,1.5815789473684212,1.3526315789473684,1.0947368421052632,0.2631578947368421,0.2894736842105263,1.6842105263157894,0.0263157894736842,23.07894736842105,48.21052631578947,2020-2021,7.733333044664896,-2.46329404368178,-0.2351316488110056,1.4944572793564448,1925.87194824
b2b47a98,Newcastle Utd,1.1578947368421053,0.6842105263157895,1.0,1.1421052631578947,0.994736842105263,0.7631578947368421,0.1578947368421052,0.1842105263157894,1.7105263157894737,0.0789473684210526,12.289473684210526,23.76315789473684,2020-2021,-5.502927833805172,1.373777107274859,0.1672568270307531,1.7622157276999986,1724.89587402
1df6b87e,Sheffield Utd,0.5,0.3421052631578947,0.4210526315789473,0.8578947368421053,0.7763157894736842,0.6552631578947368,0.0789473684210526,0.1052631578947368,1.9210526315789476,0.0789473684210526,12.921052631578949,31.473684210526315,2020-2021,-7.142824437347322,4.702509352742995,-0.0807671267703391,-2.597134679305032,1623.86804199
33c895d4,Southampton,1.236842105263158,0.868421052631579,1.105263157894737,1.0842105263157895,0.963157894736842,0.6789473684210526,0.131578947368421,0.1578947368421052,1.368421052631579,0.0789473684210526,16.473684210526315,31.44736842105263,2020-2021,-0.3447240281405704,2.719768448962677,-1.7272221291264125,-0.6099911040532332,1700.75109863
361ca564,Tottenham,1.736842105263158,1.3157894736842106,1.605263157894737,1.3973684210526316,1.2947368421052632,0.9289473684210524,0.131578947368421,0.131578947368421,1.5,0.0526315789473684,16.657894736842106,35.0,2020-2021,3.337955080138626,0.2188784200536115,-2.5416708835552955,2.4756575338699736,1831.75012207
60c6b05f,West Brom,0.868421052631579,0.5263157894736842,0.7631578947368421,0.9421052631578948,0.8605263157894738,0.6421052631578947,0.1052631578947368,0.1052631578947368,1.3421052631578947,0.1052631578947368,11.605263157894736,27.026315789473685,2020-2021,-8.730708035889874,5.496751795521919,-1.707405790109464,0.4463110602120452,1618.41918945
7c21e445,West Ham,1.5789473684210529,1.2105263157894737,1.5263157894736843,1.4578947368421051,1.3710526315789473,1.0421052631578949,0.0526315789473684,0.1052631578947368,1.3157894736842106,0.0789473684210526,17.31578947368421,33.73684210526316,2020-2021,-0.9363609715143694,-0.4545475064799961,2.8092778425542715,-0.5431895582040772,1810.99633789
8cec06e1,Wolves,0.8947368421052632,0.5526315789473685,0.7894736842105263,0.9605263157894736,0.8789473684210526,0.6342105263157896,0.1052631578947368,0.1052631578947368,1.4473684210526316,0.0263157894736842,21.05263157894737,33.76315789473684,2020-2021,0.4066378610287884,1.5476967628961906,-1.2401309260028646,2.49825413490954,1738.54443359
18bb7c10,Arsenal,1.5789473684210529,1.0789473684210529,1.4473684210526316,1.5921052631578947,1.45,1.0578947368421054,0.131578947368421,0.2105263157894736,1.763157894736842,0.1052631578947368,19.31578947368421,43.55263157894737,2021-2022,4.326477968288825,-2.0940390875561694,-0.3719450115768247,-2.45824176543892,1851.4576416
8602292d,Aston Villa,1.3157894736842106,1.105263157894737,1.236842105263158,1.1578947368421053,1.105263157894737,0.9157894736842104,0.0789473684210526,0.0789473684210526,2.131578947368421,0.0526315789473684,17.18421052631579,34.21052631578947,2021-2022,-0.2103743001676796,0.1268748464717981,-1.1341900958002875,-1.8362747325240425,1740.57543945
cd051869,Brentford,1.2105263157894737,0.868421052631579,1.0526315789473684,1.2052631578947368,1.0815789473684212,0.868421052631579,0.1578947368421052,0.1578947368421052,1.7105263157894737,0.0789473684210526,11.842105263157896,31.289473684210527,2021-2022,-2.8917234334433632,2.0064860412585217,0.4640326456762993,-2.840780377907843,1714.30810547
d07537b9,Brighton,1.0526315789473684,0.7894736842105263,0.9473684210526316,1.2157894736842103,1.0710526315789477,0.85,0.1052631578947368,0.1842105263157894,1.894736842105263,0.0526315789473684,17.789473684210527,40.71052631578947,2021-2022,2.701420497048072,1.4684187028385445,-0.4861208076452721,-3.2495090884206057,1760.09667969
943e8050,Burnley,0.8421052631578947,0.6842105263157895,0.8157894736842105,1.0447368421052632,1.0026315789473683,0.8210526315789474,0.0263157894736842,0.0526315789473684,1.7894736842105263,0.0526315789473684,10.210526315789474,25.57894736842105,2021-2022,-6.355837180169916,4.271007324678272,3.9888950611686456,-4.397268485455204,1683.77648926
cff3d9bb,Chelsea,1.973684210526316,1.368421052631579,1.763157894736842,1.6684210526315788,1.4894736842105265,1.181578947368421,0.2105263157894736,0.2368421052631578,1.6578947368421053,0.0263157894736842,23.526315789473685,51.76315789473684,2021-2022,11.462601766754192,-3.593399043839539,0.3431816454843049,-0.2546532324808996,1899.04138184
47c64c55,Crystal Palace,1.3157894736842106,0.8157894736842105,1.1578947368421053,1.2210526315789474,1.055263157894737,0.8157894736842105,0.1578947368421052,0.2105263157894736,1.8157894736842104,0.0263157894736842,15.578947368421051,32.3421052631579,2021-2022,1.2571484304971328,1.1822439740380803,-1.2961785689611944,-1.4735002559801451,1753.90112305
d3fd31cc,Everton,1.105263157894737,0.7631578947368421,0.9473684210526316,1.0842105263157895,0.9421052631578948,0.75,0.1578947368421052,0.1842105263157894,2.1578947368421053,0.1578947368421052,13.473684210526317,28.94736842105263,2021-2022,-4.736612198622477,4.567681465504218,0.1874511350181034,-4.37865103674879,1698.97583008
5bfb9659,Leeds United,1.105263157894737,0.6842105263157895,0.9736842105263158,1.1684210526315788,1.063157894736842,0.8236842105263158,0.131578947368421,0.131578947368421,2.6578947368421053,0.0789473684210526,17.657894736842106,39.026315789473685,2021-2022,0.5673513183433018,4.742171957934038,-4.926770853064578,-3.630976280304745,1703.2824707
a2d435b3,Leicester City,1.631578947368421,1.2105263157894737,1.5789473684210529,1.2578947368421052,1.2157894736842103,0.9,0.0526315789473684,0.0526315789473684,1.4473684210526316,0.0263157894736842,16.36842105263158,35.68421052631579,2021-2022,1.865060738521616,1.573555485087881,-4.038297179455604,-0.4181516595232895,1779.33666992
822bd0ba,Liverpool,2.473684210526316,1.868421052631579,2.289473684210526,2.3342105263157897,2.1763157894736844,1.6710526315789471,0.1842105263157894,0.2105263157894736,1.3157894736842106,0.0263157894736842,23.289473684210527,59.026315789473685,2021-2022,15.959127240044223,-5.315660685411855,4.883702745687116,-3.7828101249067,2035.03369141
b8fd03ef,Manchester City,2.526315789473684,1.6578947368421053,2.3421052631578947,2.3342105263157897,2.142105263157895,1.7236842105263157,0.1842105263157894,0.2368421052631578,1.105263157894737,0.0263157894736842,30.13157894736842,63.71052631578947,2021-2022,18.181584990141776,-8.677064154656106,3.662651435649605,-1.832351853995388,2025.13366699
19538871,Manchester Utd,1.4736842105263157,1.2105263157894737,1.394736842105263,1.4684210526315788,1.3657894736842104,1.118421052631579,0.0789473684210526,0.131578947368421,2.026315789473684,0.0526315789473684,20.63157894736842,41.26315789473684,2021-2022,4.056221652893655,-0.7036031408887962,-1.108229233203672,0.1796160256078171,1810.69580078
b2b47a98,Newcastle Utd,1.0789473684210529,0.6052631578947368,1.0,1.0026315789473683,0.9447368421052632,0.6789473684210526,0.0789473684210526,0.0789473684210526,2.131578947368421,0.0526315789473684,14.31578947368421,24.289473684210527,2021-2022,-5.007842635992328,2.715067559578807,0.4900896227026141,-2.212541856420758,1756.95495605
1c781004,Norwich City,0.5526315789473685,0.4210526315789473,0.4736842105263157,0.85,0.7894736842105263,0.6394736842105263,0.0789473684210526,0.0789473684210526,1.5,0.0263157894736842,14.894736842105264,27.13157894736842,2021-2022,-5.907589093645268,5.447907874632715,-5.158233726419547,1.5070166070063735,
33c895d4,Southampton,1.0789473684210529,0.6842105263157895,0.9736842105263158,1.1789473684210523,1.0947368421052632,0.8552631578947368,0.1052631578947368,0.1052631578947368,1.7105263157894737,0.0526315789473684,19.157894736842103,34.89473684210526,2021-2022,-1.457406863696418,2.4094950254927205,0.0052929263873857,-3.425980950309781,1671.66308594
361ca564,Tottenham,1.6578947368421053,1.3157894736842106,1.5263157894736843,1.6105263157894738,1.5078947368421052,1.236842105263158,0.131578947368421,0.131578947368421,1.8157894736842104,0.0263157894736842,20.81578947368421,38.39473684210526,2021-2022,5.33762209414665,-2.25460248345054,-0.9688023923712048,-1.8808070725394768,1866.62145996
2abfe087,Watford,0.868421052631579,0.6842105263157895,0.8421052631578947,1.0526315789473684,1.0105263157894735,0.8552631578947368,0.0263157894736842,0.0526315789473684,1.6578947368421053,0.0789473684210526,14.657894736842104,28.157894736842103,2021-2022,-5.552391576662741,5.773517571096441,-0.4460599921902335,-1.7407811941241844,1583.42712402
7c21e445,West Ham,1.5263157894736843,1.2105263157894737,1.4210526315789471,1.3526315789473684,1.2315789473684209,0.9842105263157894,0.1052631578947368,0.1578947368421052,1.368421052631579,0.0789473684210526,17.0,38.13157894736842,2021-2022,-0.2040510112038934,-0.433594388917998,0.624422425713005,-0.6490946016769136,1782.92785645
8cec06e1,Wolves,0.9210526315789472,0.5789473684210527,0.8947368421052632,0.986842105263158,0.9684210526315788,0.6947368421052631,0.0263157894736842,0.0263157894736842,1.631578947368421,0.0526315789473684,19.026315789473685,33.76315789473684,2021-2022,0.442306177387143,2.4857899257495646,-3.046085107169051,0.6956105036134282,1725.1184082
18bb7c10,Arsenal,2.210526315789474,1.6842105263157894,2.131578947368421,1.8842105263157891,1.8131578947368423,1.4078947368421053,0.0789473684210526,0.1052631578947368,1.3421052631578947,0.0,21.68421052631579,53.92105263157895,2022-2023,9.685253655105004,-4.412174839322915,-0.2533501361115622,-3.5639139095463066,1915.83129883
8602292d,Aston Villa,1.2894736842105263,0.9210526315789472,1.2105263157894737,1.3236842105263158,1.2421052631578948,1.0210526315789472,0.0789473684210526,0.1052631578947368,2.1052631578947367,0.0263157894736842,16.763157894736842,32.68421052631579,2022-2023,0.3370465203532654,1.051558776194276,-2.634161719451916,-3.778947764772372,1824.45812988
4ba7cbea,Bournemouth,0.9736842105263158,0.631578947368421,0.9736842105263158,1.013157894736842,1.013157894736842,0.7473684210526316,0.0,0.0,1.7894736842105263,0.0,13.263157894736842,26.473684210526315,2022-2023,-4.429873513230765,3.663835386455403,-5.161342481846824,-2.7273516968337894,1657.10681152
